// DEFI Series
// CSV File
// Firmware Version 1.02
// Software Version 1.03
[Head]
SondeName=DEFI2-L
SondeNo=0AAO026
SensorType=Q2B0
SensorType2=0101
SensorType3=60
Channel=2
Interval=30
SampleCnt=12389
StartTime=2019/11/27 08:30:00
EndTime=2019/12/01 15:44:00
StopTime=2019/12/01 15:44:09
Status=01000
DepAdjRho=1.0250
ImmersionEN=1
CoefDate=2016/07/06
Immersion_Effect=1.4
Ch1=+9.316367e+03,-1.436137e-01,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=1.169766e-02,8.109043e-04,0.000000e00,0.000000e00,0.000000e00,0.000000e00,0.000000e00,0.000000e00,
[Item]
TimeStamp,Quantum [umol/(m^2s)],Batt. [V],
2019/11/28 14:59:30,1.8,1.7,
2019/11/28 15:00:00,1.7,1.7,
2019/11/28 15:00:30,1.5,1.7,
2019/11/28 15:01:00,1.7,1.7,
2019/11/28 15:01:30,1.7,1.7,
2019/11/28 15:02:00,1.4,1.7,
2019/11/28 15:02:30,1.4,1.7,
2019/11/28 15:03:00,1.4,1.7,
2019/11/28 15:03:30,1.5,1.7,
2019/11/28 15:04:00,1.4,1.7,
2019/11/28 15:04:30,1.2,1.7,
2019/11/28 15:05:00,1.3,1.7,
2019/11/28 15:05:30,1.2,1.7,
2019/11/28 15:06:00,1.2,1.7,
2019/11/28 15:06:30,1.0,1.7,
2019/11/28 15:07:00,1.0,1.7,
2019/11/28 15:07:30,1.1,1.7,
2019/11/28 15:08:00,0.9,1.7,
2019/11/28 15:08:30,1.1,1.7,
2019/11/28 15:09:00,0.9,1.7,
2019/11/28 15:09:30,0.9,1.7,
2019/11/28 15:10:00,1.0,1.7,
2019/11/28 15:10:30,1.0,1.7,
2019/11/28 15:11:00,0.9,1.7,
2019/11/28 15:11:30,0.9,1.7,
2019/11/28 15:12:00,0.9,1.7,
2019/11/28 15:12:30,1.0,1.7,
2019/11/28 15:13:00,0.8,1.7,
2019/11/28 15:13:30,0.9,1.7,
2019/11/28 15:14:00,0.9,1.7,
2019/11/28 15:14:30,0.9,1.7,
2019/11/28 15:15:00,0.9,1.7,
2019/11/28 15:15:30,0.8,1.7,
2019/11/28 15:16:00,1.0,1.7,
2019/11/28 15:16:30,0.8,1.7,
2019/11/28 15:17:00,0.9,1.7,
2019/11/28 15:17:30,0.8,1.7,
2019/11/28 15:18:00,0.8,1.7,
2019/11/28 15:18:30,0.8,1.7,
2019/11/28 15:19:00,0.9,1.7,
2019/11/28 15:19:30,0.8,1.7,
2019/11/28 15:20:00,0.9,1.7,
2019/11/28 15:20:30,0.9,1.7,
2019/11/28 15:21:00,0.8,1.7,
2019/11/28 15:21:30,0.8,1.7,
2019/11/28 15:22:00,0.8,1.7,
2019/11/28 15:22:30,0.8,1.7,
2019/11/28 15:23:00,0.8,1.7,
2019/11/28 15:23:30,0.8,1.7,
2019/11/28 15:24:00,0.8,1.7,
2019/11/28 15:24:30,0.7,1.7,
2019/11/28 15:25:00,0.8,1.7,
2019/11/28 15:25:30,0.8,1.7,
2019/11/28 15:26:00,0.8,1.7,
2019/11/28 15:26:30,0.7,1.7,
2019/11/28 15:27:00,0.7,1.7,
2019/11/28 15:27:30,0.7,1.7,
2019/11/28 15:28:00,0.7,1.7,
2019/11/28 15:28:30,0.7,1.7,
2019/11/28 15:29:00,0.7,1.7,
2019/11/28 15:29:30,0.8,1.7,
2019/11/28 15:30:00,0.7,1.7,
2019/11/28 15:30:30,0.7,1.7,
2019/11/28 15:31:00,0.7,1.7,
2019/11/28 15:31:30,0.7,1.7,
2019/11/28 15:32:00,0.8,1.7,
2019/11/28 15:32:30,0.7,1.7,
2019/11/28 15:33:00,0.7,1.7,
2019/11/28 15:33:30,0.7,1.7,
2019/11/28 15:34:00,0.7,1.7,
2019/11/28 15:34:30,0.7,1.7,
2019/11/28 15:35:00,0.6,1.7,
2019/11/28 15:35:30,0.7,1.7,
2019/11/28 15:36:00,0.8,1.7,
2019/11/28 15:36:30,0.8,1.7,
2019/11/28 15:37:00,0.7,1.7,
2019/11/28 15:37:30,0.7,1.7,
2019/11/28 15:38:00,0.7,1.7,
2019/11/28 15:38:30,0.7,1.7,
2019/11/28 15:39:00,0.7,1.7,
2019/11/28 15:39:30,0.8,1.7,
2019/11/28 15:40:00,0.8,1.7,
2019/11/28 15:40:30,0.6,1.7,
2019/11/28 15:41:00,0.8,1.7,
2019/11/28 15:41:30,0.7,1.7,
2019/11/28 15:42:00,0.8,1.7,
2019/11/28 15:42:30,0.8,1.7,
2019/11/28 15:43:00,0.7,1.7,
2019/11/28 15:43:30,0.8,1.7,
2019/11/28 15:44:00,0.8,1.7,
2019/11/28 15:44:30,0.8,1.7,
2019/11/28 15:45:00,0.7,1.7,
2019/11/28 15:45:30,0.7,1.7,
2019/11/28 15:46:00,0.7,1.7,
2019/11/28 15:46:30,0.8,1.7,
2019/11/28 15:47:00,0.7,1.7,
2019/11/28 15:47:30,0.7,1.7,
2019/11/28 15:48:00,0.8,1.7,
2019/11/28 15:48:30,0.6,1.7,
2019/11/28 15:49:00,0.7,1.7,
2019/11/28 15:49:30,0.8,1.7,
2019/11/28 15:50:00,0.8,1.7,
2019/11/28 15:50:30,0.8,1.7,
2019/11/28 15:51:00,0.7,1.7,
2019/11/28 15:51:30,0.8,1.7,
2019/11/28 15:52:00,0.8,1.7,
2019/11/28 15:52:30,0.7,1.7,
2019/11/28 15:53:00,0.8,1.7,
2019/11/28 15:53:30,0.7,1.7,
2019/11/28 15:54:00,0.8,1.7,
2019/11/28 15:54:30,0.6,1.7,
2019/11/28 15:55:00,0.7,1.7,
2019/11/28 15:55:30,0.8,1.7,
2019/11/28 15:56:00,0.8,1.7,
2019/11/28 15:56:30,0.8,1.7,
2019/11/28 15:57:00,0.8,1.7,
2019/11/28 15:57:30,0.7,1.7,
2019/11/28 15:58:00,0.7,1.7,
2019/11/28 15:58:30,0.7,1.7,
2019/11/28 15:59:00,0.8,1.7,
2019/11/28 15:59:30,0.7,1.7,
2019/11/28 16:00:00,0.8,1.7,
2019/11/28 16:00:30,0.7,1.7,
2019/11/28 16:01:00,0.7,1.7,
2019/11/28 16:01:30,0.5,1.7,
2019/11/28 16:02:00,0.6,1.7,
2019/11/28 16:02:30,0.8,1.7,
2019/11/28 16:03:00,0.7,1.7,
2019/11/28 16:03:30,0.7,1.7,
2019/11/28 16:04:00,0.7,1.7,
2019/11/28 16:04:30,0.9,1.7,
2019/11/28 16:05:00,0.7,1.7,
2019/11/28 16:05:30,0.8,1.7,
2019/11/28 16:06:00,0.7,1.7,
2019/11/28 16:06:30,0.7,1.7,
2019/11/28 16:07:00,0.7,1.7,
2019/11/28 16:07:30,0.7,1.7,
2019/11/28 16:08:00,0.7,1.7,
2019/11/28 16:08:30,0.7,1.7,
2019/11/28 16:09:00,0.8,1.7,
2019/11/28 16:09:30,0.7,1.7,
2019/11/28 16:10:00,0.8,1.7,
2019/11/28 16:10:30,0.7,1.7,
2019/11/28 16:11:00,0.7,1.7,
2019/11/28 16:11:30,0.7,1.7,
2019/11/28 16:12:00,0.7,1.7,
2019/11/28 16:12:30,0.7,1.7,
2019/11/28 16:13:00,0.8,1.7,
2019/11/28 16:13:30,0.7,1.7,
2019/11/28 16:14:00,0.7,1.7,
2019/11/28 16:14:30,0.7,1.7,
2019/11/28 16:15:00,0.8,1.7,
2019/11/28 16:15:30,0.7,1.7,
2019/11/28 16:16:00,0.8,1.7,
2019/11/28 16:16:30,0.8,1.7,
2019/11/28 16:17:00,0.8,1.7,
2019/11/28 16:17:30,0.7,1.7,
2019/11/28 16:18:00,0.7,1.7,
2019/11/28 16:18:30,0.7,1.7,
2019/11/28 16:19:00,0.7,1.7,
2019/11/28 16:19:30,0.8,1.7,
2019/11/28 16:20:00,0.8,1.7,
2019/11/28 16:20:30,0.7,1.7,
2019/11/28 16:21:00,0.7,1.7,
2019/11/28 16:21:30,0.8,1.7,
2019/11/28 16:22:00,0.7,1.7,
2019/11/28 16:22:30,0.7,1.7,
2019/11/28 16:23:00,0.7,1.7,
2019/11/28 16:23:30,0.6,1.7,
2019/11/28 16:24:00,0.7,1.7,
2019/11/28 16:24:30,0.8,1.7,
2019/11/28 16:25:00,0.8,1.7,
2019/11/28 16:25:30,0.7,1.7,
2019/11/28 16:26:00,0.8,1.7,
2019/11/28 16:26:30,0.7,1.7,
2019/11/28 16:27:00,0.7,1.7,
2019/11/28 16:27:30,0.8,1.7,
2019/11/28 16:28:00,0.8,1.7,
2019/11/28 16:28:30,0.7,1.7,
2019/11/28 16:29:00,0.8,1.7,
2019/11/28 16:29:30,0.8,1.7,
2019/11/28 16:30:00,0.6,1.7,
2019/11/28 16:30:30,0.8,1.7,
2019/11/28 16:31:00,0.7,1.7,
2019/11/28 16:31:30,0.7,1.7,
2019/11/28 16:32:00,0.7,1.7,
2019/11/28 16:32:30,0.8,1.7,
2019/11/28 16:33:00,0.8,1.7,
2019/11/28 16:33:30,0.7,1.7,
2019/11/28 16:34:00,0.8,1.7,
2019/11/28 16:34:30,0.7,1.7,
2019/11/28 16:35:00,0.7,1.7,
2019/11/28 16:35:30,0.7,1.7,
2019/11/28 16:36:00,0.8,1.7,
2019/11/28 16:36:30,0.7,1.7,
2019/11/28 16:37:00,0.8,1.7,
2019/11/28 16:37:30,0.7,1.7,
2019/11/28 16:38:00,0.7,1.7,
2019/11/28 16:38:30,0.8,1.7,
2019/11/28 16:39:00,0.7,1.7,
2019/11/28 16:39:30,0.7,1.7,
2019/11/28 16:40:00,0.7,1.7,
2019/11/28 16:40:30,0.7,1.7,
2019/11/28 16:41:00,0.6,1.7,
2019/11/28 16:41:30,0.8,1.7,
2019/11/28 16:42:00,0.7,1.7,
2019/11/28 16:42:30,0.7,1.7,
2019/11/28 16:43:00,0.7,1.7,
2019/11/28 16:43:30,0.7,1.7,
2019/11/28 16:44:00,0.8,1.7,
2019/11/28 16:44:30,0.8,1.7,
2019/11/28 16:45:00,0.8,1.7,
2019/11/28 16:45:30,0.7,1.7,
2019/11/28 16:46:00,0.7,1.7,
2019/11/28 16:46:30,0.7,1.7,
2019/11/28 16:47:00,0.8,1.7,
2019/11/28 16:47:30,0.7,1.7,
2019/11/28 16:48:00,0.7,1.7,
2019/11/28 16:48:30,0.7,1.7,
2019/11/28 16:49:00,0.7,1.7,
2019/11/28 16:49:30,0.8,1.7,
2019/11/28 16:50:00,0.7,1.7,
2019/11/28 16:50:30,0.8,1.7,
2019/11/28 16:51:00,0.7,1.7,
2019/11/28 16:51:30,0.8,1.7,
2019/11/28 16:52:00,0.7,1.7,
2019/11/28 16:52:30,0.7,1.7,
2019/11/28 16:53:00,0.6,1.7,
2019/11/28 16:53:30,0.7,1.7,
2019/11/28 16:54:00,0.8,1.7,
2019/11/28 16:54:30,0.8,1.7,
2019/11/28 16:55:00,0.8,1.7,
2019/11/28 16:55:30,0.7,1.7,
2019/11/28 16:56:00,0.7,1.7,
2019/11/28 16:56:30,0.7,1.7,
2019/11/28 16:57:00,0.6,1.7,
2019/11/28 16:57:30,0.8,1.7,
2019/11/28 16:58:00,0.8,1.7,
2019/11/28 16:58:30,0.7,1.7,
2019/11/28 16:59:00,0.7,1.7,
2019/11/28 16:59:30,0.8,1.7,
2019/11/28 17:00:00,0.8,1.7,
2019/11/28 17:00:30,0.7,1.7,
2019/11/28 17:01:00,0.7,1.7,
2019/11/28 17:01:30,0.8,1.7,
2019/11/28 17:02:00,0.6,1.7,
2019/11/28 17:02:30,0.7,1.7,
2019/11/28 17:03:00,0.7,1.7,
2019/11/28 17:03:30,0.7,1.7,
2019/11/28 17:04:00,0.7,1.7,
2019/11/28 17:04:30,0.8,1.7,
2019/11/28 17:05:00,0.7,1.7,
2019/11/28 17:05:30,0.8,1.7,
2019/11/28 17:06:00,0.7,1.7,
2019/11/28 17:06:30,0.7,1.7,
2019/11/28 17:07:00,0.7,1.7,
2019/11/28 17:07:30,0.8,1.7,
2019/11/28 17:08:00,0.8,1.7,
2019/11/28 17:08:30,0.7,1.7,
2019/11/28 17:09:00,0.7,1.7,
2019/11/28 17:09:30,0.6,1.7,
2019/11/28 17:10:00,0.7,1.7,
2019/11/28 17:10:30,0.8,1.7,
2019/11/28 17:11:00,0.8,1.7,
2019/11/28 17:11:30,0.7,1.7,
2019/11/28 17:12:00,0.8,1.7,
2019/11/28 17:12:30,0.7,1.7,
2019/11/28 17:13:00,0.7,1.7,
2019/11/28 17:13:30,0.8,1.7,
2019/11/28 17:14:00,0.7,1.7,
2019/11/28 17:14:30,0.8,1.7,
2019/11/28 17:15:00,0.7,1.7,
2019/11/28 17:15:30,0.7,1.7,
2019/11/28 17:16:00,0.6,1.7,
2019/11/28 17:16:30,0.6,1.7,
2019/11/28 17:17:00,0.8,1.7,
2019/11/28 17:17:30,0.7,1.7,
2019/11/28 17:18:00,0.6,1.7,
2019/11/28 17:18:30,0.7,1.7,
2019/11/28 17:19:00,0.6,1.7,
2019/11/28 17:19:30,0.7,1.7,
2019/11/28 17:20:00,0.7,1.7,
2019/11/28 17:20:30,0.7,1.7,
2019/11/28 17:21:00,0.7,1.7,
2019/11/28 17:21:30,0.7,1.7,
2019/11/28 17:22:00,0.7,1.7,
2019/11/28 17:22:30,0.7,1.7,
2019/11/28 17:23:00,0.8,1.7,
2019/11/28 17:23:30,0.8,1.7,
2019/11/28 17:24:00,0.8,1.7,
2019/11/28 17:24:30,0.7,1.7,
2019/11/28 17:25:00,0.7,1.7,
2019/11/28 17:25:30,0.6,1.7,
2019/11/28 17:26:00,0.8,1.7,
2019/11/28 17:26:30,0.6,1.7,
2019/11/28 17:27:00,0.7,1.7,
2019/11/28 17:27:30,0.7,1.7,
2019/11/28 17:28:00,0.7,1.7,
2019/11/28 17:28:30,0.7,1.7,
2019/11/28 17:29:00,0.7,1.7,
2019/11/28 17:29:30,0.7,1.7,
2019/11/28 17:30:00,0.8,1.7,
2019/11/28 17:30:30,0.7,1.7,
2019/11/28 17:31:00,0.7,1.7,
2019/11/28 17:31:30,0.8,1.7,
2019/11/28 17:32:00,0.8,1.7,
2019/11/28 17:32:30,0.7,1.7,
2019/11/28 17:33:00,0.7,1.7,
2019/11/28 17:33:30,0.8,1.7,
2019/11/28 17:34:00,0.7,1.7,
2019/11/28 17:34:30,0.7,1.7,
2019/11/28 17:35:00,0.8,1.7,
2019/11/28 17:35:30,0.7,1.7,
2019/11/28 17:36:00,0.6,1.7,
2019/11/28 17:36:30,0.7,1.7,
2019/11/28 17:37:00,0.7,1.7,
2019/11/28 17:37:30,0.8,1.7,
2019/11/28 17:38:00,0.8,1.7,
2019/11/28 17:38:30,0.7,1.7,
2019/11/28 17:39:00,0.8,1.7,
2019/11/28 17:39:30,0.8,1.7,
2019/11/28 17:40:00,0.7,1.7,
2019/11/28 17:40:30,0.7,1.7,
2019/11/28 17:41:00,0.7,1.7,
2019/11/28 17:41:30,0.8,1.7,
2019/11/28 17:42:00,0.8,1.7,
2019/11/28 17:42:30,0.7,1.7,
2019/11/28 17:43:00,0.8,1.7,
2019/11/28 17:43:30,0.8,1.7,
2019/11/28 17:44:00,0.7,1.7,
2019/11/28 17:44:30,0.7,1.7,
2019/11/28 17:45:00,0.7,1.7,
2019/11/28 17:45:30,0.8,1.7,
2019/11/28 17:46:00,0.8,1.7,
2019/11/28 17:46:30,0.7,1.7,
2019/11/28 17:47:00,0.7,1.7,
2019/11/28 17:47:30,0.8,1.7,
2019/11/28 17:48:00,0.7,1.7,
2019/11/28 17:48:30,0.7,1.7,
2019/11/28 17:49:00,0.7,1.7,
2019/11/28 17:49:30,0.7,1.7,
2019/11/28 17:50:00,0.7,1.7,
2019/11/28 17:50:30,0.7,1.7,
2019/11/28 17:51:00,0.8,1.7,
2019/11/28 17:51:30,0.7,1.7,
2019/11/28 17:52:00,0.6,1.7,
2019/11/28 17:52:30,0.7,1.7,
2019/11/28 17:53:00,0.8,1.7,
2019/11/28 17:53:30,0.7,1.7,
2019/11/28 17:54:00,0.6,1.7,
2019/11/28 17:54:30,0.8,1.7,
2019/11/28 17:55:00,0.7,1.7,
2019/11/28 17:55:30,0.8,1.7,
2019/11/28 17:56:00,0.7,1.7,
2019/11/28 17:56:30,0.8,1.7,
2019/11/28 17:57:00,0.7,1.7,
2019/11/28 17:57:30,0.6,1.7,
2019/11/28 17:58:00,0.8,1.7,
2019/11/28 17:58:30,0.7,1.7,
2019/11/28 17:59:00,0.6,1.7,
2019/11/28 17:59:30,0.7,1.7,
2019/11/28 18:00:00,0.8,1.7,
2019/11/28 18:00:30,0.7,1.7,
2019/11/28 18:01:00,0.7,1.7,
2019/11/28 18:01:30,0.7,1.7,
2019/11/28 18:02:00,0.7,1.7,
2019/11/28 18:02:30,0.7,1.7,
2019/11/28 18:03:00,0.7,1.7,
2019/11/28 18:03:30,0.7,1.7,
2019/11/28 18:04:00,0.7,1.7,
2019/11/28 18:04:30,0.7,1.7,
2019/11/28 18:05:00,0.7,1.7,
2019/11/28 18:05:30,0.7,1.7,
2019/11/28 18:06:00,0.7,1.7,
2019/11/28 18:06:30,0.7,1.7,
2019/11/28 18:07:00,0.7,1.7,
2019/11/28 18:07:30,0.8,1.7,
2019/11/28 18:08:00,0.7,1.7,
2019/11/28 18:08:30,0.7,1.7,
2019/11/28 18:09:00,0.8,1.7,
2019/11/28 18:09:30,0.8,1.7,
2019/11/28 18:10:00,0.7,1.7,
2019/11/28 18:10:30,0.7,1.7,
2019/11/28 18:11:00,0.7,1.7,
2019/11/28 18:11:30,0.7,1.7,
2019/11/28 18:12:00,0.8,1.7,
2019/11/28 18:12:30,0.7,1.7,
2019/11/28 18:13:00,0.6,1.7,
2019/11/28 18:13:30,0.7,1.7,
2019/11/28 18:14:00,0.7,1.7,
2019/11/28 18:14:30,0.7,1.7,
2019/11/28 18:15:00,0.8,1.7,
2019/11/28 18:15:30,0.6,1.7,
2019/11/28 18:16:00,0.8,1.7,
2019/11/28 18:16:30,0.6,1.7,
2019/11/28 18:17:00,0.7,1.7,
2019/11/28 18:17:30,0.7,1.7,
2019/11/28 18:18:00,0.7,1.7,
2019/11/28 18:18:30,0.7,1.7,
2019/11/28 18:19:00,0.7,1.7,
2019/11/28 18:19:30,0.7,1.7,
2019/11/28 18:20:00,0.7,1.7,
2019/11/28 18:20:30,0.7,1.7,
2019/11/28 18:21:00,0.7,1.7,
2019/11/28 18:21:30,0.7,1.7,
2019/11/28 18:22:00,0.7,1.7,
2019/11/28 18:22:30,0.8,1.7,
2019/11/28 18:23:00,0.8,1.7,
2019/11/28 18:23:30,0.8,1.7,
2019/11/28 18:24:00,0.7,1.7,
2019/11/28 18:24:30,0.7,1.7,
2019/11/28 18:25:00,0.7,1.7,
2019/11/28 18:25:30,0.8,1.7,
2019/11/28 18:26:00,0.7,1.7,
2019/11/28 18:26:30,0.8,1.7,
2019/11/28 18:27:00,0.7,1.7,
2019/11/28 18:27:30,0.7,1.7,
2019/11/28 18:28:00,0.7,1.7,
2019/11/28 18:28:30,0.6,1.7,
2019/11/28 18:29:00,0.7,1.7,
2019/11/28 18:29:30,0.7,1.7,
2019/11/28 18:30:00,0.7,1.7,
2019/11/28 18:30:30,0.8,1.7,
2019/11/28 18:31:00,0.7,1.7,
2019/11/28 18:31:30,0.7,1.7,
2019/11/28 18:32:00,0.7,1.7,
2019/11/28 18:32:30,0.7,1.7,
2019/11/28 18:33:00,0.7,1.7,
2019/11/28 18:33:30,0.7,1.7,
2019/11/28 18:34:00,0.7,1.7,
2019/11/28 18:34:30,0.7,1.7,
2019/11/28 18:35:00,0.7,1.7,
2019/11/28 18:35:30,0.7,1.7,
2019/11/28 18:36:00,0.8,1.7,
2019/11/28 18:36:30,0.7,1.7,
2019/11/28 18:37:00,0.7,1.7,
2019/11/28 18:37:30,0.7,1.7,
2019/11/28 18:38:00,0.7,1.7,
2019/11/28 18:38:30,0.7,1.7,
2019/11/28 18:39:00,0.8,1.7,
2019/11/28 18:39:30,0.7,1.7,
2019/11/28 18:40:00,0.7,1.7,
2019/11/28 18:40:30,0.7,1.7,
2019/11/28 18:41:00,0.8,1.7,
2019/11/28 18:41:30,0.7,1.7,
2019/11/28 18:42:00,0.8,1.7,
2019/11/28 18:42:30,0.7,1.7,
2019/11/28 18:43:00,0.8,1.7,
2019/11/28 18:43:30,0.8,1.7,
2019/11/28 18:44:00,0.8,1.7,
2019/11/28 18:44:30,0.8,1.7,
2019/11/28 18:45:00,0.7,1.7,
2019/11/28 18:45:30,0.6,1.7,
2019/11/28 18:46:00,0.8,1.7,
2019/11/28 18:46:30,0.7,1.7,
2019/11/28 18:47:00,0.9,1.7,
2019/11/28 18:47:30,0.8,1.7,
2019/11/28 18:48:00,0.7,1.7,
2019/11/28 18:48:30,0.8,1.7,
2019/11/28 18:49:00,0.8,1.7,
2019/11/28 18:49:30,0.7,1.7,
2019/11/28 18:50:00,0.7,1.7,
2019/11/28 18:50:30,0.7,1.7,
2019/11/28 18:51:00,0.7,1.7,
2019/11/28 18:51:30,0.7,1.7,
2019/11/28 18:52:00,0.6,1.7,
2019/11/28 18:52:30,0.8,1.7,
2019/11/28 18:53:00,0.7,1.7,
2019/11/28 18:53:30,0.7,1.7,
2019/11/28 18:54:00,0.7,1.7,
2019/11/28 18:54:30,0.7,1.7,
2019/11/28 18:55:00,0.7,1.7,
2019/11/28 18:55:30,0.7,1.7,
2019/11/28 18:56:00,0.8,1.7,
2019/11/28 18:56:30,0.7,1.7,
2019/11/28 18:57:00,0.7,1.7,
2019/11/28 18:57:30,0.8,1.7,
2019/11/28 18:58:00,0.7,1.7,
2019/11/28 18:58:30,0.8,1.7,
2019/11/28 18:59:00,0.7,1.7,
2019/11/28 18:59:30,0.7,1.7,
2019/11/28 19:00:00,0.7,1.7,
2019/11/28 19:00:30,0.7,1.7,
2019/11/28 19:01:00,0.7,1.7,
2019/11/28 19:01:30,0.8,1.7,
2019/11/28 19:02:00,0.8,1.7,
2019/11/28 19:02:30,0.7,1.7,
2019/11/28 19:03:00,0.8,1.7,
2019/11/28 19:03:30,0.8,1.7,
2019/11/28 19:04:00,0.8,1.7,
2019/11/28 19:04:30,0.8,1.7,
2019/11/28 19:05:00,0.7,1.7,
2019/11/28 19:05:30,0.8,1.7,
2019/11/28 19:06:00,0.8,1.7,
2019/11/28 19:06:30,0.8,1.7,
2019/11/28 19:07:00,0.7,1.7,
2019/11/28 19:07:30,0.7,1.7,
2019/11/28 19:08:00,0.8,1.7,
2019/11/28 19:08:30,0.8,1.7,
2019/11/28 19:09:00,0.8,1.7,
2019/11/28 19:09:30,0.6,1.7,
2019/11/28 19:10:00,0.8,1.7,
2019/11/28 19:10:30,0.7,1.7,
2019/11/28 19:11:00,0.8,1.7,
2019/11/28 19:11:30,0.8,1.7,
2019/11/28 19:12:00,0.7,1.7,
2019/11/28 19:12:30,0.8,1.7,
2019/11/28 19:13:00,0.7,1.7,
2019/11/28 19:13:30,0.7,1.7,
2019/11/28 19:14:00,0.7,1.7,
2019/11/28 19:14:30,0.7,1.7,
2019/11/28 19:15:00,0.8,1.7,
2019/11/28 19:15:30,0.7,1.7,
2019/11/28 19:16:00,0.7,1.7,
2019/11/28 19:16:30,0.7,1.7,
2019/11/28 19:17:00,0.7,1.7,
2019/11/28 19:17:30,0.7,1.7,
2019/11/28 19:18:00,0.7,1.7,
2019/11/28 19:18:30,0.7,1.7,
2019/11/28 19:19:00,0.7,1.7,
2019/11/28 19:19:30,0.7,1.7,
2019/11/28 19:20:00,0.7,1.7,
2019/11/28 19:20:30,0.8,1.7,
2019/11/28 19:21:00,0.7,1.7,
2019/11/28 19:21:30,0.7,1.7,
2019/11/28 19:22:00,0.7,1.7,
2019/11/28 19:22:30,0.8,1.7,
2019/11/28 19:23:00,0.7,1.7,
2019/11/28 19:23:30,0.6,1.7,
2019/11/28 19:24:00,0.7,1.7,
2019/11/28 19:24:30,0.7,1.7,
2019/11/28 19:25:00,0.7,1.7,
2019/11/28 19:25:30,0.8,1.7,
2019/11/28 19:26:00,0.7,1.7,
2019/11/28 19:26:30,0.8,1.7,
2019/11/28 19:27:00,0.7,1.7,
2019/11/28 19:27:30,0.7,1.7,
2019/11/28 19:28:00,0.7,1.7,
2019/11/28 19:28:30,0.6,1.7,
2019/11/28 19:29:00,0.7,1.7,
2019/11/28 19:29:30,0.8,1.7,
2019/11/28 19:30:00,0.8,1.7,
2019/11/28 19:30:30,0.7,1.7,
2019/11/28 19:31:00,0.7,1.7,
2019/11/28 19:31:30,0.8,1.7,
2019/11/28 19:32:00,0.7,1.7,
2019/11/28 19:32:30,0.7,1.7,
2019/11/28 19:33:00,0.7,1.7,
2019/11/28 19:33:30,0.7,1.7,
2019/11/28 19:34:00,0.7,1.7,
2019/11/28 19:34:30,0.7,1.7,
2019/11/28 19:35:00,0.7,1.7,
2019/11/28 19:35:30,0.7,1.7,
2019/11/28 19:36:00,0.8,1.7,
2019/11/28 19:36:30,0.7,1.7,
2019/11/28 19:37:00,0.7,1.7,
2019/11/28 19:37:30,0.7,1.7,
2019/11/28 19:38:00,0.7,1.7,
2019/11/28 19:38:30,0.7,1.7,
2019/11/28 19:39:00,0.7,1.7,
2019/11/28 19:39:30,0.6,1.7,
2019/11/28 19:40:00,0.7,1.7,
2019/11/28 19:40:30,0.8,1.7,
2019/11/28 19:41:00,0.7,1.7,
2019/11/28 19:41:30,0.7,1.7,
2019/11/28 19:42:00,0.7,1.7,
2019/11/28 19:42:30,0.8,1.7,
2019/11/28 19:43:00,0.7,1.7,
2019/11/28 19:43:30,0.7,1.7,
2019/11/28 19:44:00,0.6,1.7,
2019/11/28 19:44:30,0.8,1.7,
2019/11/28 19:45:00,0.7,1.7,
2019/11/28 19:45:30,0.7,1.7,
2019/11/28 19:46:00,0.7,1.7,
2019/11/28 19:46:30,0.7,1.7,
2019/11/28 19:47:00,0.8,1.7,
2019/11/28 19:47:30,0.7,1.7,
2019/11/28 19:48:00,0.7,1.7,
2019/11/28 19:48:30,0.6,1.7,
2019/11/28 19:49:00,0.7,1.7,
2019/11/28 19:49:30,0.7,1.7,
2019/11/28 19:50:00,0.7,1.7,
2019/11/28 19:50:30,0.7,1.7,
2019/11/28 19:51:00,0.7,1.7,
2019/11/28 19:51:30,0.7,1.7,
2019/11/28 19:52:00,0.7,1.7,
2019/11/28 19:52:30,0.7,1.7,
2019/11/28 19:53:00,0.7,1.7,
2019/11/28 19:53:30,0.6,1.7,
2019/11/28 19:54:00,0.7,1.7,
2019/11/28 19:54:30,0.7,1.7,
2019/11/28 19:55:00,0.7,1.7,
2019/11/28 19:55:30,0.7,1.7,
2019/11/28 19:56:00,0.8,1.7,
2019/11/28 19:56:30,0.7,1.7,
2019/11/28 19:57:00,0.8,1.7,
2019/11/28 19:57:30,0.8,1.7,
2019/11/28 19:58:00,0.7,1.7,
2019/11/28 19:58:30,0.7,1.7,
2019/11/28 19:59:00,0.7,1.7,
2019/11/28 19:59:30,0.7,1.7,
2019/11/28 20:00:00,0.7,1.7,
2019/11/28 20:00:30,0.8,1.7,
2019/11/28 20:01:00,0.7,1.7,
2019/11/28 20:01:30,0.7,1.7,
2019/11/28 20:02:00,0.7,1.7,
2019/11/28 20:02:30,0.7,1.7,
2019/11/28 20:03:00,0.7,1.7,
2019/11/28 20:03:30,0.8,1.7,
2019/11/28 20:04:00,0.7,1.7,
2019/11/28 20:04:30,0.8,1.7,
2019/11/28 20:05:00,0.6,1.7,
2019/11/28 20:05:30,0.8,1.7,
2019/11/28 20:06:00,0.7,1.7,
2019/11/28 20:06:30,0.7,1.7,
2019/11/28 20:07:00,0.8,1.7,
2019/11/28 20:07:30,0.8,1.7,
2019/11/28 20:08:00,0.7,1.7,
